island,cand,phase,seed,gen,declared_parent,actual_origin_op,valid_same_genome_base,evidence
2,p2g10_008_s3,seed3,966,10,p2g10_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g10_016_s3,seed3,966,10,p2g10_016,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g10_000_s3,seed3,966,10,p2g10_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_049_s2,seed2,965,11,p2g11_049,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g10_023_s3,seed3,966,10,p2g10_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_063_s2,seed2,965,11,p2g11_063,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_050_s3,seed3,966,11,p2g11_050,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_055_s2,seed2,965,12,p2g12_055,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_036_s3,seed3,966,11,p2g11_036,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_043_s2,seed2,965,12,p2g12_043,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_026_s3,seed3,966,11,p2g11_026,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_049_s3,seed3,966,11,p2g11_049,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_050_s2,seed2,965,12,p2g12_050,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_007_s3,seed3,966,11,p2g11_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_020_s3,seed3,966,11,p2g11_020,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_026_s2,seed2,965,12,p2g12_026,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_015_s3,seed3,966,11,p2g11_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_062_s3,seed3,966,11,p2g11_062,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_055_s3,seed3,966,11,p2g11_055,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_059_s3,seed3,966,11,p2g11_059,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_012_s2,seed2,965,12,p2g12_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_021_s2,seed2,965,12,p2g12_021,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_038_s2,seed2,965,12,p2g12_038,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_058_s2,seed2,965,12,p2g12_058,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_023_s3,seed3,966,11,p2g11_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_060_s3,seed3,966,11,p2g11_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_045_s3,seed3,966,11,p2g11_045,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_023_s2,seed2,965,12,p2g12_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_020_s2,seed2,965,12,p2g12_020,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_008_s2,seed2,965,12,p2g12_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_012_s3,seed3,966,11,p2g11_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_053_s2,seed2,965,12,p2g12_053,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_005_s2,seed2,965,12,p2g12_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_015_s2,seed2,965,12,p2g12_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_013_s2,seed2,965,12,p2g12_013,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g11_063_s3,seed3,966,11,p2g11_063,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_055_s3,seed3,966,12,p2g12_055,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_026_s3,seed3,966,12,p2g12_026,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_038_s3,seed3,966,12,p2g12_038,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_012_s3,seed3,966,12,p2g12_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_021_s3,seed3,966,12,p2g12_021,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_058_s3,seed3,966,12,p2g12_058,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_043_s3,seed3,966,12,p2g12_043,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_023_s3,seed3,966,12,p2g12_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_050_s3,seed3,966,12,p2g12_050,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_020_s3,seed3,966,12,p2g12_020,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_015_s3,seed3,966,12,p2g12_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_008_s3,seed3,966,12,p2g12_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_053_s3,seed3,966,12,p2g12_053,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_005_s3,seed3,966,12,p2g12_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
2,p2g12_013_s3,seed3,966,12,p2g12_013,mutate,True,explicit_single_parent_and_matching_ghash_and_model
